Name,Code,Region,State,Year,Month,Visit,Latitude,Longitude
Acadia NP,ACAD,Northeast ,ME,2009,5,129885,44.35,-68.21
Acadia NP,ACAD,Northeast ,ME,2009,6,244780,44.35,-68.21
Acadia NP,ACAD,Northeast ,ME,2009,7,457622,44.35,-68.21
Acadia NP,ACAD,Northeast ,ME,2009,8,586446,44.35,-68.21
Acadia NP,ACAD,Northeast ,ME,2009,9,399789,44.35,-68.21
Acadia NP,ACAD,Northeast ,ME,2009,10,258007,44.35,-68.21
Acadia NP,ACAD,Northeast ,ME,2009,11,44042,44.35,-68.21
Acadia NP,ACAD,Northeast ,ME,2009,12,9475,44.35,-68.21
Acadia NP,ACAD,Northeast ,ME,2010,1,10510,44.35,-68.21
Acadia NP,ACAD,Northeast ,ME,2010,2,13398,44.35,-68.21
Acadia NP,ACAD,Northeast ,ME,2010,3,26080,44.35,-68.21
Acadia NP,ACAD,Northeast ,ME,2010,4,57992,44.35,-68.21
Acadia NP,ACAD,Northeast ,ME,2010,5,169898,44.35,-68.21
Acadia NP,ACAD,Northeast ,ME,2010,6,286635,44.35,-68.21
Acadia NP,ACAD,Northeast ,ME,2010,7,545382,44.35,-68.21
Acadia NP,ACAD,Northeast ,ME,2010,8,627918,44.35,-68.21
Acadia NP,ACAD,Northeast ,ME,2010,9,431001,44.35,-68.21
Acadia NP,ACAD,Northeast ,ME,2010,10,289114,44.35,-68.21
Acadia NP,ACAD,Northeast ,ME,2010,11,36736,44.35,-68.21
Acadia NP,ACAD,Northeast ,ME,2010,12,9544,44.35,-68.21
Acadia NP,ACAD,Northeast ,ME,2011,1,10428,44.35,-68.21
Acadia NP,ACAD,Northeast ,ME,2011,2,9533,44.35,-68.21
Acadia NP,ACAD,Northeast ,ME,2011,3,19510,44.35,-68.21
Acadia NP,ACAD,Northeast ,ME,2011,4,58307,44.35,-68.21
Acadia NP,ACAD,Northeast ,ME,2011,5,132720,44.35,-68.21
Acadia NP,ACAD,Northeast ,ME,2011,6,297222,44.35,-68.21
Acadia NP,ACAD,Northeast ,ME,2011,7,559892,44.35,-68.21
Acadia NP,ACAD,Northeast ,ME,2011,8,583153,44.35,-68.21
Acadia NP,ACAD,Northeast ,ME,2011,9,387868,44.35,-68.21
Acadia NP,ACAD,Northeast ,ME,2011,10,270477,44.35,-68.21
Acadia NP,ACAD,Northeast ,ME,2011,11,34192,44.35,-68.21
Acadia NP,ACAD,Northeast ,ME,2011,12,11343,44.35,-68.21
Acadia NP,ACAD,Northeast ,ME,2012,1,11930,44.35,-68.21
Acadia NP,ACAD,Northeast ,ME,2012,2,12388,44.35,-68.21
Acadia NP,ACAD,Northeast ,ME,2012,3,22684,44.35,-68.21
Acadia NP,ACAD,Northeast ,ME,2012,4,59471,44.35,-68.21
Acadia NP,ACAD,Northeast ,ME,2012,5,157406,44.35,-68.21
Acadia NP,ACAD,Northeast ,ME,2012,6,309198,44.35,-68.21
Acadia NP,ACAD,Northeast ,ME,2012,7,539234,44.35,-68.21
Acadia NP,ACAD,Northeast ,ME,2012,8,574307,44.35,-68.21
Acadia NP,ACAD,Northeast ,ME,2012,9,391810,44.35,-68.21
Acadia NP,ACAD,Northeast ,ME,2012,10,302932,44.35,-68.21
Acadia NP,ACAD,Northeast ,ME,2012,11,38385,44.35,-68.21
Acadia NP,ACAD,Northeast ,ME,2012,12,11307,44.35,-68.21
Acadia NP,ACAD,Northeast ,ME,2013,1,11249,44.35,-68.21
Acadia NP,ACAD,Northeast ,ME,2013,2,9869,44.35,-68.21
Acadia NP,ACAD,Northeast ,ME,2013,3,20631,44.35,-68.21
Acadia NP,ACAD,Northeast ,ME,2013,4,47090,44.35,-68.21
Acadia NP,ACAD,Northeast ,ME,2013,5,133653,44.35,-68.21
Acadia NP,ACAD,Northeast ,ME,2013,6,315791,44.35,-68.21
Acadia NP,ACAD,Northeast ,ME,2013,7,555308,44.35,-68.21
Acadia NP,ACAD,Northeast ,ME,2013,8,617306,44.35,-68.21
Acadia NP,ACAD,Northeast ,ME,2013,9,400400,44.35,-68.21
Acadia NP,ACAD,Northeast ,ME,2013,10,94904,44.35,-68.21
Acadia NP,ACAD,Northeast ,ME,2013,11,41181,44.35,-68.21
Acadia NP,ACAD,Northeast ,ME,2013,12,7540,44.35,-68.21
Acadia NP,ACAD,Northeast ,ME,2014,1,10459,44.35,-68.21
Acadia NP,ACAD,Northeast ,ME,2014,2,10258,44.35,-68.21
Acadia NP,ACAD,Northeast ,ME,2014,3,17502,44.35,-68.21
Acadia NP,ACAD,Northeast ,ME,2014,4,57211,44.35,-68.21
Acadia NP,ACAD,Northeast ,ME,2014,5,153013,44.35,-68.21
Acadia NP,ACAD,Northeast ,ME,2014,6,338845,44.35,-68.21
Acadia NP,ACAD,Northeast ,ME,2014,7,561073,44.35,-68.21
Acadia NP,ACAD,Northeast ,ME,2014,8,638152,44.35,-68.21
Acadia NP,ACAD,Northeast ,ME,2014,9,418173,44.35,-68.21
Acadia NP,ACAD,Northeast ,ME,2014,10,313920,44.35,-68.21
Acadia NP,ACAD,Northeast ,ME,2014,11,31013,44.35,-68.21
Acadia NP,ACAD,Northeast ,ME,2014,12,13510,44.35,-68.21
Acadia NP,ACAD,Northeast ,ME,2015,1,12578,44.35,-68.21
Acadia NP,ACAD,Northeast ,ME,2015,2,10626,44.35,-68.21
Acadia NP,ACAD,Northeast ,ME,2015,3,18062,44.35,-68.21
Acadia NP,ACAD,Northeast ,ME,2015,4,63214,44.35,-68.21
Acadia NP,ACAD,Northeast ,ME,2015,5,187205,44.35,-68.21
Acadia NP,ACAD,Northeast ,ME,2015,6,359661,44.35,-68.21
Acadia NP,ACAD,Northeast ,ME,2015,7,606597,44.35,-68.21
Acadia NP,ACAD,Northeast ,ME,2015,8,666767,44.35,-68.21
Acadia NP,ACAD,Northeast ,ME,2015,9,479320,44.35,-68.21
Acadia NP,ACAD,Northeast ,ME,2015,10,344362,44.35,-68.21
Acadia NP,ACAD,Northeast ,ME,2015,11,48912,44.35,-68.21
Acadia NP,ACAD,Northeast ,ME,2015,12,13880,44.35,-68.21
Acadia NP,ACAD,Northeast ,ME,2016,1,17204,44.35,-68.21
Acadia NP,ACAD,Northeast ,ME,2016,2,16530,44.35,-68.21
Acadia NP,ACAD,Northeast ,ME,2016,3,28121,44.35,-68.21
Acadia NP,ACAD,Northeast ,ME,2016,4,94199,44.35,-68.21
Acadia NP,ACAD,Northeast ,ME,2016,5,217147,44.35,-68.21
Acadia NP,ACAD,Northeast ,ME,2016,6,445410,44.35,-68.21
Acadia NP,ACAD,Northeast ,ME,2016,7,696854,44.35,-68.21
Acadia NP,ACAD,Northeast ,ME,2016,8,735945,44.35,-68.21
Acadia NP,ACAD,Northeast ,ME,2016,9,570434,44.35,-68.21
Acadia NP,ACAD,Northeast ,ME,2016,10,412416,44.35,-68.21
Acadia NP,ACAD,Northeast ,ME,2016,11,55022,44.35,-68.21
Acadia NP,ACAD,Northeast ,ME,2016,12,14111,44.35,-68.21
Acadia NP,ACAD,Northeast ,ME,2017,1,15520,44.35,-68.21
Acadia NP,ACAD,Northeast ,ME,2017,2,14342,44.35,-68.21
Acadia NP,ACAD,Northeast ,ME,2017,3,20936,44.35,-68.21
Acadia NP,ACAD,Northeast ,ME,2017,4,85267,44.35,-68.21
Acadia NP,ACAD,Northeast ,ME,2017,5,222978,44.35,-68.21
Acadia NP,ACAD,Northeast ,ME,2017,6,476191,44.35,-68.21
Acadia NP,ACAD,Northeast ,ME,2017,7,743529,44.35,-68.21
Acadia NP,ACAD,Northeast ,ME,2017,8,762436,44.35,-68.21
Acadia NP,ACAD,Northeast ,ME,2017,9,595388,44.35,-68.21
Acadia NP,ACAD,Northeast ,ME,2017,10,507594,44.35,-68.21
Acadia NP,ACAD,Northeast ,ME,2017,11,53006,44.35,-68.21
Acadia NP,ACAD,Northeast ,ME,2017,12,12084,44.35,-68.21
Acadia NP,ACAD,Northeast ,ME,2018,1,11974,44.35,-68.21
Acadia NP,ACAD,Northeast ,ME,2018,2,12167,44.35,-68.21
Acadia NP,ACAD,Northeast ,ME,2018,3,23756,44.35,-68.21
Acadia NP,ACAD,Northeast ,ME,2018,4,72858,44.35,-68.21
Acadia NP,ACAD,Northeast ,ME,2018,5,249050,44.35,-68.21
Acadia NP,ACAD,Northeast ,ME,2018,6,499163,44.35,-68.21
Acadia NP,ACAD,Northeast ,ME,2018,7,759165,44.35,-68.21
Acadia NP,ACAD,Northeast ,ME,2018,8,767219,44.35,-68.21
Acadia NP,ACAD,Northeast ,ME,2018,9,600397,44.35,-68.21
Acadia NP,ACAD,Northeast ,ME,2018,10,488204,44.35,-68.21
Acadia NP,ACAD,Northeast ,ME,2018,11,40930,44.35,-68.21
Acadia NP,ACAD,Northeast ,ME,2018,12,12692,44.35,-68.21
Acadia NP,ACAD,Northeast ,ME,2019,1,8532,44.35,-68.21
Acadia NP,ACAD,Northeast ,ME,2019,2,9154,44.35,-68.21
Acadia NP,ACAD,Northeast ,ME,2019,3,20161,44.35,-68.21
Acadia NP,ACAD,Northeast ,ME,2019,4,68046,44.35,-68.21
Acadia NP,ACAD,Northeast ,ME,2019,5,226156,44.35,-68.21
Acadia NP,ACAD,Northeast ,ME,2019,6,490720,44.35,-68.21
Acadia NP,ACAD,Northeast ,ME,2019,7,756439,44.35,-68.21
Acadia NP,ACAD,Northeast ,ME,2019,8,759735,44.35,-68.21
Acadia NP,ACAD,Northeast ,ME,2019,9,603273,44.35,-68.21
Acadia NP,ACAD,Northeast ,ME,2019,10,436194,44.35,-68.21
Acadia NP,ACAD,Northeast ,ME,2019,11,46011,44.35,-68.21
Acadia NP,ACAD,Northeast ,ME,2019,12,12865,44.35,-68.21
Arches NP,ARCH,Intermountain ,UT,1979,1,2970,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1979,2,3135,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1979,3,14659,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1979,4,31818,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1979,5,39266,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1979,6,43503,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1979,7,36524,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1979,8,43309,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1979,9,30813,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1979,10,15273,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1979,11,5492,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1979,12,3078,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1980,1,3599,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1980,2,4687,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1980,3,15915,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1980,4,27050,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1980,5,39099,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1980,6,47171,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1980,7,43685,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1980,8,47837,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1980,9,31387,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1980,10,16983,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1980,11,7481,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1980,12,5625,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1981,1,7144,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1981,2,6275,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1981,3,17024,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1981,4,30543,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1981,5,41614,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1981,6,51670,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1981,7,48711,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1981,8,52953,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1981,9,35795,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1981,10,20656,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1981,11,10157,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1981,12,3966,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1982,1,5531,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1982,2,6897,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1982,3,19703,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1982,4,29711,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1982,5,43011,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1982,6,55267,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1982,7,53035,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1982,8,52025,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1982,9,36934,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1982,10,18992,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1982,11,10845,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1982,12,7464,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1983,1,4672,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1983,2,6993,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1983,3,14734,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1983,4,20073,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1983,5,34040,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1983,6,38975,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1983,7,50659,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1983,8,50320,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1983,9,36578,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1983,10,20107,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1983,11,7384,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1983,12,3340,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1984,1,4021,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1984,2,4601,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1984,3,16732,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1984,4,30806,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1984,5,44454,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1984,6,58744,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1984,7,55728,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1984,8,57412,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1984,9,42668,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1984,10,18121,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1984,11,7059,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1984,12,4834,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1985,1,4727,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1985,2,4944,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1985,3,18033,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1985,4,36032,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1985,5,50174,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1985,6,56588,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1985,7,54484,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1985,8,61538,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1985,9,44554,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1985,10,21037,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1985,11,6217,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1985,12,5136,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1986,1,7070,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1986,2,6762,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1986,3,33700,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1986,4,36042,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1986,5,53931,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1986,6,62158,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1986,7,63528,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1986,8,68397,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1986,9,49456,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1986,10,23414,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1986,11,8425,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1986,12,6561,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1987,1,6015,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1987,2,6957,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1987,3,22167,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1987,4,43965,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1987,5,63510,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1987,6,69019,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1987,7,71987,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1987,8,80492,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1987,9,60969,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1987,10,28961,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1987,11,9904,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1987,12,4970,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1988,1,4145,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1988,2,6674,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1988,3,31382,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1988,4,45863,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1988,5,68712,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1988,6,79183,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1988,7,77160,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1988,8,80219,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1988,9,75694,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1988,10,34808,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1988,11,11253,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1988,12,5362,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1989,1,4687,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1989,2,5683,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1989,3,41135,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1989,4,51807,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1989,5,75599,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1989,6,80321,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1989,7,78010,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1989,8,88731,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1989,9,69361,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1989,10,37592,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1989,11,15113,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1989,12,7770,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1990,1,6440,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1990,2,8444,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1990,3,42372,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1990,4,71479,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1990,5,84912,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1990,6,90154,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1990,7,84017,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1990,8,97265,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1990,9,72310,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1990,10,40923,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1990,11,15192,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1990,12,7211,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1991,1,6307,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1991,2,11453,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1991,3,45466,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1991,4,60081,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1991,5,93762,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1991,6,104120,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1991,7,103591,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1991,8,116516,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1991,9,90407,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1991,10,51260,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1991,11,14808,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1991,12,8111,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1992,1,8016,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1992,2,12779,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1992,3,50228,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1992,4,82025,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1992,5,104639,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1992,6,109882,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1992,7,119021,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1992,8,124840,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1992,9,104561,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1992,10,58839,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1992,11,18150,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1992,12,6851,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1993,1,6036,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1993,2,8599,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1993,3,43551,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1993,4,74542,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1993,5,103852,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1993,6,102396,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1993,7,116886,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1993,8,118500,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1993,9,111614,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1993,10,60523,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1993,11,18951,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1993,12,8228,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1994,1,9904,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1994,2,12348,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1994,3,53504,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1994,4,74096,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1994,5,103871,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1994,6,98464,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1994,7,109497,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1994,8,115008,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1994,9,110027,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1994,10,61676,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1994,11,16776,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1994,12,12007,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1995,1,11055,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1995,2,15813,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1995,3,52952,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1995,4,76855,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1995,5,111925,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1995,6,116972,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1995,7,136258,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1995,8,127740,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1995,9,120634,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1995,10,66136,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1995,11,18025,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1995,12,5009,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1996,1,8183,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1996,2,14300,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1996,3,58978,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1996,4,79685,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1996,5,116552,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1996,6,111616,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1996,7,119378,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1996,8,128102,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1996,9,121734,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1996,10,63804,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1996,11,19972,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1996,12,13712,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1997,1,9422,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1997,2,13493,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1997,3,64176,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1997,4,70201,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1997,5,115568,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1997,6,114213,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1997,7,122626,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1997,8,131104,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1997,9,119450,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1997,10,66854,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1997,11,19933,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1997,12,11485,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1998,1,10450,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1998,2,12337,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1998,3,52467,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1998,4,75236,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1998,5,119525,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1998,6,116384,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1998,7,113040,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1998,8,120361,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1998,9,116137,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1998,10,68808,38.68,-109.57
Arches NP,ARCH,Intermountain ,UT,1998,11,21875,38.68,-109.57
